Order_ID,Order_Date,Customer_ID,Reseller,Seller,State,Product,Category,Payment_Mode,Order_Value,Delivery_Days,Returned,Return_Reason,Product_Views,Added_to_Cart,Purchased,Rating
ORD_00681,11-06-2024,CUST_314,Reseller_13,Seller_10,Karnataka,Cotton Kurti,Electronics,Prepaid,2025.82,5,FALSE,,33,22,1,4.5
ORD_00682,11-02-2024,CUST_90,Reseller_15,Seller_3,Uttar Pradesh,Wireless Mouse,Electronics,Prepaid,1235.62,6,FALSE,,50,42,1,3.1
ORD_00683,31-03-2024,CUST_206,Reseller_10,Seller_7,Maharashtra,Kitchen Knife Set,Fashion,COD,2140.3,10,FALSE,,17,0,0,2.9
ORD_00684,04-02-2024,CUST_173,Reseller_14,Seller_7,Tamil Nadu,Handbag,Electronics,Prepaid,2302.88,8,FALSE,,42,30,1,4.2
ORD_00685,14-04-2024,CUST_187,Reseller_8,Seller_4,Maharashtra,Hair Straightener,Kitchen,Prepaid,2906.67,12,FALSE,,60,43,1,4.8
ORD_00686,15-04-2024,CUST_427,Reseller_13,Seller_4,Maharashtra,Kitchen Knife Set,Beauty,COD,2782.72,9,FALSE,,100,81,1,3.9
ORD_00687,26-06-2024,CUST_483,Reseller_11,Seller_4,Uttar Pradesh,Wall Clock,Home Decor,Prepaid,3349.31,10,FALSE,,57,57,1,3.9
ORD_00688,15-04-2024,CUST_295,Reseller_6,Seller_10,Karnataka,Handbag,Electronics,Prepaid,3451.06,4,FALSE,,26,22,1,3.2
ORD_00689,17-01-2024,CUST_322,Reseller_5,Seller_4,Tamil Nadu,Choker Necklace,Electronics,COD,4675.15,11,FALSE,,5,2,1,4.4
ORD_00690,17-01-2024,CUST_78,Reseller_2,Seller_1,Karnataka,Lipstick Set,Fashion,Prepaid,1669.48,7,FALSE,,28,19,1,3
ORD_00691,08-02-2024,CUST_411,Reseller_19,Seller_6,Tamil Nadu,Kitchen Knife Set,Kitchen,COD,3562.48,6,FALSE,,72,67,1,3.3
ORD_00692,30-01-2024,CUST_144,Reseller_18,Seller_2,Uttar Pradesh,T-shirt Combo,Electronics,COD,2874.07,12,FALSE,,89,82,1,3.6
ORD_00693,25-06-2024,CUST_393,Reseller_4,Seller_8,Delhi,Hand Blender,Home Decor,COD,1997.6,8,FALSE,,3,0,0,3.8
ORD_00694,22-01-2024,CUST_291,Reseller_19,Seller_10,Maharashtra,Kitchen Knife Set,Electronics,COD,246.3,9,FALSE,,45,35,1,3.1
ORD_00695,15-03-2024,CUST_493,Reseller_5,Seller_3,Uttar Pradesh,Kitchen Knife Set,Fashion,COD,2059.04,4,TRUE,Damaged,82,72,1,2.8
ORD_00696,11-05-2024,CUST_187,Reseller_20,Seller_6,Tamil Nadu,Rice Container,Fashion,COD,4471.58,8,FALSE,,33,27,1,4
ORD_00697,27-03-2024,CUST_135,Reseller_16,Seller_1,Karnataka,Curtain Set,Kitchen,Prepaid,402.25,5,FALSE,,58,45,1,3.2
ORD_00698,21-02-2024,CUST_10,Reseller_3,Seller_8,Karnataka,Bluetooth Earbuds,Beauty,COD,783.65,11,TRUE,No Return,39,27,1,4
ORD_00699,28-03-2024,CUST_402,Reseller_2,Seller_7,Karnataka,Washing Gloves,Electronics,Prepaid,1777.83,10,FALSE,,55,42,1,2.9
ORD_00700,10-05-2024,CUST_44,Reseller_18,Seller_5,Maharashtra,Pressure Cooker,Beauty,COD,1443.36,9,FALSE,,86,76,1,3.7
ORD_00701,20-01-2024,CUST_122,Reseller_4,Seller_3,Maharashtra,Mobile Stand,Fashion,COD,1960.93,4,FALSE,,100,98,1,3.8
ORD_00702,05-06-2024,CUST_170,Reseller_20,Seller_6,Delhi,Silk Saree,Fashion,COD,3186.71,9,FALSE,,86,83,1,2.6
ORD_00703,09-04-2024,CUST_108,Reseller_7,Seller_3,Delhi,Mobile Stand,Fashion,COD,3633.53,3,TRUE,Damaged,7,5,1,3.3
ORD_00704,16-01-2024,CUST_375,Reseller_16,Seller_4,Maharashtra,Choker Necklace,Kitchen,Prepaid,2552.21,4,FALSE,,87,69,1,2.8
ORD_00705,28-06-2024,CUST_295,Reseller_1,Seller_9,Delhi,Ceiling Lamp,Home Decor,COD,1108.94,4,FALSE,,25,22,1,2.7
ORD_00706,15-04-2024,CUST_304,Reseller_6,Seller_4,Karnataka,Face Roller,Fashion,Prepaid,1254.42,8,FALSE,,38,19,1,5
ORD_00707,17-01-2024,CUST_145,Reseller_14,Seller_4,Karnataka,Notebook Combo,Beauty,Prepaid,3716.9,10,TRUE,Wrong Item,97,92,1,3.3
ORD_00708,04-01-2024,CUST_461,Reseller_12,Seller_8,Delhi,Wall Clock,Fashion,Prepaid,4115.86,3,FALSE,,92,78,1,4.5
ORD_00709,01-04-2024,CUST_373,Reseller_19,Seller_6,Karnataka,Digital Thermometer,Fashion,Prepaid,3086.71,3,FALSE,,41,27,1,3.1
ORD_00710,14-04-2024,CUST_88,Reseller_16,Seller_6,Karnataka,Digital Thermometer,Electronics,Prepaid,1670.35,5,FALSE,,6,0,0,4.2
ORD_00711,22-03-2024,CUST_215,Reseller_13,Seller_6,Tamil Nadu,Wireless Mouse,Electronics,Prepaid,2402.3,4,TRUE,Late Delivery,4,0,0,4.4
ORD_00712,10-04-2024,CUST_112,Reseller_12,Seller_7,Delhi,Photo Frame,Home Decor,COD,4114.41,4,TRUE,Damaged,13,13,1,4
ORD_00713,28-02-2024,CUST_438,Reseller_11,Seller_5,Maharashtra,Washing Gloves,Home Decor,COD,2052.32,6,FALSE,,71,63,1,3.7
ORD_00714,18-01-2024,CUST_31,Reseller_16,Seller_10,Tamil Nadu,Flower Vase,Electronics,COD,4280.25,9,FALSE,,46,43,1,3.5
ORD_00715,10-02-2024,CUST_7,Reseller_10,Seller_10,Maharashtra,Choker Necklace,Electronics,COD,4725.19,5,FALSE,,40,20,1,3.4
ORD_00716,04-04-2024,CUST_192,Reseller_14,Seller_10,Uttar Pradesh,Face Wash,Beauty,COD,777.73,6,FALSE,,89,85,1,4.8
ORD_00717,01-05-2024,CUST_466,Reseller_1,Seller_2,Tamil Nadu,Floor Cleaner,Electronics,COD,1343.63,7,FALSE,,41,21,1,4.6
ORD_00718,05-06-2024,CUST_294,Reseller_19,Seller_6,Karnataka,Curtain Set,Kitchen,Prepaid,4524,7,FALSE,,30,12,1,4.9
ORD_00719,21-01-2024,CUST_76,Reseller_19,Seller_8,Tamil Nadu,LED Strip Light,Home Decor,Prepaid,1670.28,3,FALSE,,80,70,1,2.8
ORD_00720,03-04-2024,CUST_142,Reseller_20,Seller_8,Karnataka,Clutch Purse,Electronics,COD,2039.45,5,FALSE,,92,88,1,4.3
ORD_00721,04-05-2024,CUST_75,Reseller_8,Seller_8,Maharashtra,Fruit Basket,Fashion,Prepaid,1736.99,11,FALSE,,35,25,1,4.8
ORD_00722,14-05-2024,CUST_32,Reseller_7,Seller_9,Maharashtra,Choker Necklace,Kitchen,Prepaid,3048.3,3,FALSE,,95,89,1,3
ORD_00723,08-01-2024,CUST_74,Reseller_13,Seller_4,Tamil Nadu,Notebook Combo,Beauty,Prepaid,4285.6,6,FALSE,,38,38,1,2.7
ORD_00724,23-04-2024,CUST_285,Reseller_12,Seller_2,Tamil Nadu,Electric Tandoor,Electronics,Prepaid,4965.95,9,FALSE,,21,2,1,4.4
ORD_00725,05-01-2024,CUST_301,Reseller_9,Seller_2,Tamil Nadu,Face Roller,Beauty,COD,3575.54,9,FALSE,,17,7,1,3.9
ORD_00726,23-03-2024,CUST_322,Reseller_18,Seller_6,Tamil Nadu,Mobile Stand,Fashion,COD,1679.05,8,FALSE,,56,36,1,4.6
ORD_00727,07-05-2024,CUST_29,Reseller_20,Seller_6,Delhi,Bluetooth Speaker,Home Decor,Prepaid,1721.47,11,TRUE,No Return,93,89,1,2.8
ORD_00728,21-01-2024,CUST_498,Reseller_5,Seller_3,Delhi,Non-Stick Pan,Fashion,COD,4709.6,5,TRUE,Wrong Item,46,36,1,4.5
ORD_00729,23-01-2024,CUST_356,Reseller_16,Seller_2,Tamil Nadu,Men's Jeans,Beauty,COD,2694.69,12,FALSE,,20,3,1,3
ORD_00730,02-05-2024,CUST_27,Reseller_4,Seller_3,Karnataka,Handbag,Electronics,COD,424.09,12,FALSE,,83,76,1,2.9
ORD_00731,05-01-2024,CUST_388,Reseller_8,Seller_4,Maharashtra,Bluetooth Earbuds,Fashion,Prepaid,817.71,7,FALSE,,82,70,1,2.9
ORD_00732,30-03-2024,CUST_299,Reseller_1,Seller_8,Tamil Nadu,Notebook Combo,Beauty,COD,344.63,11,TRUE,Damaged,63,63,1,4.5
ORD_00733,13-03-2024,CUST_469,Reseller_12,Seller_10,Uttar Pradesh,Cosmetic Pouch,Fashion,Prepaid,946.27,5,TRUE,Size Issue,81,62,1,4.2
ORD_00734,10-04-2024,CUST_101,Reseller_17,Seller_6,Tamil Nadu,Curtain Set,Kitchen,COD,1127.69,11,FALSE,,42,34,1,3.8
ORD_00735,11-01-2024,CUST_105,Reseller_1,Seller_8,Tamil Nadu,Mobile Stand,Beauty,Prepaid,3309.33,10,FALSE,,24,21,1,3.4
ORD_00736,28-04-2024,CUST_304,Reseller_7,Seller_4,Uttar Pradesh,Photo Frame,Fashion,Prepaid,1598.26,12,FALSE,,39,28,1,4.7
ORD_00737,07-05-2024,CUST_441,Reseller_9,Seller_10,Maharashtra,Wall Clock,Home Decor,COD,1653.02,5,FALSE,,43,37,1,3.5
ORD_00738,20-01-2024,CUST_306,Reseller_15,Seller_6,Tamil Nadu,Hair Straightener,Electronics,Prepaid,951.5,9,FALSE,,37,30,1,4.5
ORD_00739,25-05-2024,CUST_156,Reseller_1,Seller_1,Uttar Pradesh,Diya Set,Fashion,COD,204.38,6,FALSE,,57,45,1,3.6
ORD_00740,09-01-2024,CUST_335,Reseller_12,Seller_1,Maharashtra,T-shirt Combo,Fashion,Prepaid,4859.06,7,TRUE,Late Delivery,3,0,0,3.4
ORD_00741,04-01-2024,CUST_451,Reseller_9,Seller_3,Tamil Nadu,Mobile Stand,Beauty,Prepaid,4453.71,5,TRUE,Size Issue,61,56,1,3.7
ORD_00742,25-02-2024,CUST_246,Reseller_15,Seller_4,Uttar Pradesh,Mobile Stand,Fashion,Prepaid,1474.7,2,FALSE,,9,5,1,3.3
ORD_00743,12-03-2024,CUST_296,Reseller_1,Seller_7,Delhi,Non-Stick Pan,Electronics,COD,4177.69,8,TRUE,Size Issue,6,4,1,4.4
ORD_00744,12-01-2024,CUST_230,Reseller_7,Seller_8,Karnataka,Rice Container,Beauty,COD,1469.02,5,FALSE,,1,0,0,3.8
ORD_00745,30-04-2024,CUST_307,Reseller_16,Seller_9,Maharashtra,Floor Cleaner,Electronics,Prepaid,3751.25,6,FALSE,,48,34,1,3.1
ORD_00746,05-04-2024,CUST_90,Reseller_12,Seller_6,Uttar Pradesh,Wall Sticker,Home Decor,COD,1705.45,12,FALSE,,75,63,1,4.7
ORD_00747,01-04-2024,CUST_454,Reseller_5,Seller_5,Tamil Nadu,Wireless Mouse,Beauty,Prepaid,2127.96,8,TRUE,Wrong Item,18,8,1,3.5
ORD_00748,26-05-2024,CUST_277,Reseller_18,Seller_8,Maharashtra,Electric Tandoor,Electronics,Prepaid,1815.75,12,TRUE,Wrong Item,81,76,1,3.9
ORD_00749,20-05-2024,CUST_295,Reseller_3,Seller_7,Tamil Nadu,Pressure Cooker,Home Decor,Prepaid,4953.94,10,TRUE,Size Issue,1,0,0,4.8
ORD_00750,26-02-2024,CUST_203,Reseller_11,Seller_4,Tamil Nadu,Hand Blender,Home Decor,COD,3699.5,7,FALSE,,67,55,1,4.1
ORD_00751,06-05-2024,CUST_458,Reseller_4,Seller_7,Maharashtra,Floor Cleaner,Beauty,Prepaid,2350.22,5,FALSE,,65,62,1,2.8
ORD_00752,16-03-2024,CUST_13,Reseller_8,Seller_5,Tamil Nadu,Nail Paint Kit,Fashion,COD,1164.83,12,TRUE,Damaged,3,3,1,4.8
ORD_00753,27-06-2024,CUST_339,Reseller_3,Seller_3,Delhi,Mobile Stand,Home Decor,COD,4762.41,8,FALSE,,52,52,1,4.1
ORD_00754,11-01-2024,CUST_326,Reseller_13,Seller_6,Karnataka,Casual Shirt,Beauty,COD,2228.34,11,FALSE,,79,61,1,3.3
ORD_00755,26-01-2024,CUST_197,Reseller_16,Seller_1,Karnataka,Wall Shelf,Electronics,COD,1390.54,9,FALSE,,97,80,1,2.8
ORD_00756,19-05-2024,CUST_45,Reseller_12,Seller_10,Tamil Nadu,Raincoat,Kitchen,Prepaid,1992.84,9,FALSE,,61,53,1,4.5
ORD_00757,21-05-2024,CUST_18,Reseller_4,Seller_4,Tamil Nadu,Lipstick Set,Fashion,COD,1786.31,11,FALSE,,42,33,1,4.1
ORD_00758,23-04-2024,CUST_400,Reseller_20,Seller_4,Tamil Nadu,Fruit Basket,Electronics,COD,3466.55,11,FALSE,,4,0,0,3.8
ORD_00759,31-01-2024,CUST_25,Reseller_15,Seller_3,Karnataka,Non-Stick Pan,Kitchen,Prepaid,2032.66,10,FALSE,,33,15,1,4.7
ORD_00760,20-01-2024,CUST_219,Reseller_6,Seller_8,Tamil Nadu,Cosmetic Pouch,Kitchen,COD,939.32,6,FALSE,,15,11,1,4.5
ORD_00761,18-03-2024,CUST_396,Reseller_8,Seller_8,Delhi,Flower Vase,Electronics,COD,3760.97,12,FALSE,,49,48,1,2.9
ORD_00762,24-05-2024,CUST_68,Reseller_19,Seller_6,Tamil Nadu,Smart Watch,Home Decor,COD,2306.63,3,TRUE,Damaged,95,76,1,3.3
ORD_00763,09-01-2024,CUST_55,Reseller_12,Seller_8,Tamil Nadu,Cotton Kurti,Electronics,COD,2697.1,7,FALSE,,54,39,1,3.1
ORD_00764,05-02-2024,CUST_206,Reseller_14,Seller_9,Delhi,Curtain Set,Electronics,COD,1424.46,12,FALSE,,65,58,1,4.4
ORD_00765,02-05-2024,CUST_192,Reseller_3,Seller_3,Uttar Pradesh,Mobile Stand,Fashion,COD,1103.11,12,FALSE,,72,64,1,2.6
ORD_00766,03-01-2024,CUST_383,Reseller_14,Seller_10,Delhi,Non-Stick Pan,Home Decor,COD,1276.4,4,FALSE,,90,78,1,3.9
ORD_00767,24-02-2024,CUST_164,Reseller_1,Seller_9,Delhi,Kitchen Knife Set,Fashion,COD,1439.55,10,TRUE,Damaged,32,17,1,4.4
ORD_00768,19-06-2024,CUST_440,Reseller_16,Seller_8,Maharashtra,Flower Vase,Electronics,COD,2031.11,12,FALSE,,10,6,1,4.7
ORD_00769,27-02-2024,CUST_430,Reseller_3,Seller_3,Tamil Nadu,Pressure Cooker,Kitchen,COD,4938.7,11,TRUE,Late Delivery,81,70,1,3.4
ORD_00770,25-04-2024,CUST_372,Reseller_14,Seller_1,Delhi,Hair Dryer,Electronics,Prepaid,3936.07,2,FALSE,,48,36,1,4.6
ORD_00771,02-03-2024,CUST_387,Reseller_16,Seller_3,Uttar Pradesh,Casual Shirt,Home Decor,Prepaid,2621.3,8,FALSE,,82,77,1,2.8
ORD_00772,13-06-2024,CUST_361,Reseller_16,Seller_5,Delhi,Casual Shirt,Kitchen,COD,299.93,3,FALSE,,100,96,1,4.6
ORD_00773,19-03-2024,CUST_275,Reseller_13,Seller_5,Karnataka,Bluetooth Earbuds,Beauty,COD,4063.04,7,FALSE,,78,68,1,2.8
ORD_00774,30-04-2024,CUST_403,Reseller_13,Seller_8,Uttar Pradesh,Washing Gloves,Kitchen,Prepaid,4628.75,11,FALSE,,74,70,1,3.5
ORD_00775,01-06-2024,CUST_479,Reseller_11,Seller_8,Uttar Pradesh,Face Wash,Fashion,COD,3212.12,6,FALSE,,35,26,1,4.5
ORD_00776,12-03-2024,CUST_172,Reseller_11,Seller_6,Maharashtra,Notebook Combo,Home Decor,COD,1840.29,6,FALSE,,67,54,1,2.9
ORD_00777,21-05-2024,CUST_352,Reseller_7,Seller_7,Uttar Pradesh,Hair Dryer,Kitchen,Prepaid,825.5,6,FALSE,,47,30,1,3.1
ORD_00778,27-03-2024,CUST_106,Reseller_19,Seller_8,Uttar Pradesh,Choker Necklace,Home Decor,COD,3664.27,6,FALSE,,77,57,1,4.3
ORD_00779,04-06-2024,CUST_175,Reseller_8,Seller_6,Tamil Nadu,Smart Watch,Electronics,COD,1463.09,11,FALSE,,19,11,1,4.3
ORD_00780,20-05-2024,CUST_131,Reseller_13,Seller_2,Uttar Pradesh,Non-Stick Pan,Beauty,Prepaid,165.85,5,FALSE,,64,50,1,4.1
ORD_00781,01-05-2024,CUST_251,Reseller_19,Seller_9,Tamil Nadu,Electric Kettle,Beauty,COD,397.32,8,FALSE,,77,74,1,4.2
ORD_00782,17-05-2024,CUST_143,Reseller_4,Seller_6,Maharashtra,Raincoat,Electronics,COD,1902.47,2,TRUE,Size Issue,14,0,0,3.9
ORD_00783,13-03-2024,CUST_320,Reseller_14,Seller_2,Maharashtra,Curtain Set,Home Decor,COD,3352.44,2,TRUE,Wrong Item,93,85,1,3.1
ORD_00784,21-05-2024,CUST_122,Reseller_8,Seller_4,Uttar Pradesh,Raincoat,Home Decor,Prepaid,3795.87,10,FALSE,,20,20,1,3.4
ORD_00785,01-02-2024,CUST_499,Reseller_6,Seller_4,Tamil Nadu,Electric Kettle,Beauty,COD,3139.04,4,TRUE,No Return,35,20,1,3
ORD_00786,02-03-2024,CUST_144,Reseller_8,Seller_7,Maharashtra,Bedsheet Double,Home Decor,COD,953.37,4,FALSE,,14,14,1,4.8
ORD_00787,23-04-2024,CUST_210,Reseller_19,Seller_7,Uttar Pradesh,Hand Blender,Beauty,Prepaid,2313.9,5,TRUE,Size Issue,92,78,1,4
ORD_00788,23-03-2024,CUST_405,Reseller_13,Seller_10,Delhi,Nail Paint Kit,Electronics,COD,1467.86,12,FALSE,,68,58,1,3.5
ORD_00789,13-02-2024,CUST_308,Reseller_20,Seller_9,Tamil Nadu,Cotton Kurti,Electronics,Prepaid,3091.79,7,TRUE,Size Issue,90,78,1,3.7
ORD_00790,07-01-2024,CUST_195,Reseller_11,Seller_4,Karnataka,Bluetooth Speaker,Home Decor,COD,1356.51,6,FALSE,,77,62,1,4.9
ORD_00791,21-04-2024,CUST_196,Reseller_3,Seller_4,Tamil Nadu,Wall Shelf,Kitchen,Prepaid,256.11,11,FALSE,,3,0,0,2.9
ORD_00792,13-02-2024,CUST_134,Reseller_3,Seller_7,Tamil Nadu,Hair Straightener,Electronics,COD,1258.5,7,FALSE,,62,57,1,4
ORD_00793,10-02-2024,CUST_390,Reseller_20,Seller_9,Uttar Pradesh,Water Bottle,Kitchen,Prepaid,4252.63,8,FALSE,,30,28,1,3.8
ORD_00794,17-02-2024,CUST_440,Reseller_2,Seller_9,Karnataka,Lipstick Set,Kitchen,COD,4670.25,9,TRUE,Damaged,56,48,1,4
ORD_00795,18-04-2024,CUST_148,Reseller_6,Seller_5,Uttar Pradesh,Water Bottle,Electronics,COD,4378.28,11,TRUE,Damaged,71,56,1,2.5
ORD_00796,01-02-2024,CUST_401,Reseller_7,Seller_1,Uttar Pradesh,T-shirt Combo,Home Decor,Prepaid,476.8,3,FALSE,,23,6,1,4.7
ORD_00797,11-05-2024,CUST_167,Reseller_12,Seller_9,Maharashtra,Fruit Basket,Electronics,COD,4670.93,5,FALSE,,22,14,1,4.8
ORD_00798,26-05-2024,CUST_124,Reseller_2,Seller_9,Tamil Nadu,Cotton Kurti,Kitchen,COD,384.47,4,FALSE,,78,67,1,3.9
ORD_00799,06-04-2024,CUST_387,Reseller_15,Seller_4,Maharashtra,Curtain Set,Electronics,Prepaid,3610.13,4,FALSE,,6,4,1,4.2
ORD_00800,29-04-2024,CUST_372,Reseller_15,Seller_5,Uttar Pradesh,Pressure Cooker,Fashion,Prepaid,3436,8,FALSE,,52,36,1,4.8
ORD_00801,07-05-2024,CUST_209,Reseller_20,Seller_6,Uttar Pradesh,Electric Tandoor,Kitchen,Prepaid,3784.32,6,FALSE,,22,6,1,4.3
ORD_00802,17-03-2024,CUST_212,Reseller_3,Seller_4,Uttar Pradesh,Pressure Cooker,Fashion,Prepaid,4233.44,3,FALSE,,49,37,1,2.9
ORD_00803,15-06-2024,CUST_231,Reseller_16,Seller_6,Maharashtra,Kitchen Knife Set,Fashion,Prepaid,1195.52,12,FALSE,,76,72,1,3.9
ORD_00804,05-04-2024,CUST_239,Reseller_5,Seller_4,Delhi,Yoga Mat,Electronics,Prepaid,4532.77,6,FALSE,,92,78,1,4
ORD_00805,30-03-2024,CUST_152,Reseller_14,Seller_3,Delhi,Handbag,Electronics,COD,855.86,12,FALSE,,48,47,1,3.6
ORD_00806,31-03-2024,CUST_479,Reseller_3,Seller_7,Uttar Pradesh,Wireless Mouse,Electronics,COD,4132.31,10,FALSE,,62,60,1,4.3
ORD_00807,10-06-2024,CUST_13,Reseller_17,Seller_5,Maharashtra,Face Wash,Home Decor,COD,641.32,10,FALSE,,66,60,1,4.8
ORD_00808,12-05-2024,CUST_146,Reseller_15,Seller_1,Tamil Nadu,Clutch Purse,Beauty,COD,3122.69,7,FALSE,,48,47,1,4.8
ORD_00809,09-02-2024,CUST_290,Reseller_16,Seller_8,Tamil Nadu,Electric Kettle,Fashion,Prepaid,325.36,10,FALSE,,65,63,1,3.6
ORD_00810,11-01-2024,CUST_142,Reseller_9,Seller_8,Maharashtra,Photo Frame,Beauty,COD,4587.72,3,FALSE,,51,44,1,2.8
ORD_00811,01-01-2024,CUST_291,Reseller_5,Seller_1,Maharashtra,Bluetooth Earbuds,Beauty,COD,1089.27,4,FALSE,,33,27,1,5
ORD_00812,20-06-2024,CUST_253,Reseller_9,Seller_1,Tamil Nadu,Non-Stick Pan,Home Decor,Prepaid,1212.61,4,FALSE,,15,13,1,4.6
ORD_00813,10-06-2024,CUST_462,Reseller_12,Seller_10,Tamil Nadu,Wireless Mouse,Beauty,Prepaid,1401.7,10,FALSE,,95,85,1,2.8
ORD_00814,21-04-2024,CUST_126,Reseller_5,Seller_9,Uttar Pradesh,Hand Blender,Beauty,COD,1502.98,11,FALSE,,29,29,1,4.8
ORD_00815,07-02-2024,CUST_154,Reseller_17,Seller_6,Karnataka,Washing Gloves,Beauty,COD,3662.74,8,TRUE,No Return,33,30,1,4.7
ORD_00816,17-04-2024,CUST_212,Reseller_8,Seller_4,Tamil Nadu,Measuring Cups,Home Decor,Prepaid,4641.35,10,FALSE,,96,84,1,3.8
ORD_00817,13-04-2024,CUST_475,Reseller_3,Seller_5,Maharashtra,Floor Cleaner,Beauty,COD,2483.69,12,TRUE,Wrong Item,8,0,0,4
ORD_00818,30-05-2024,CUST_451,Reseller_16,Seller_7,Delhi,Raincoat,Home Decor,COD,1946.34,6,FALSE,,63,51,1,3.5
ORD_00819,26-01-2024,CUST_304,Reseller_8,Seller_7,Karnataka,Handbag,Electronics,COD,4051.97,7,TRUE,Wrong Item,49,47,1,2.6
ORD_00820,09-01-2024,CUST_2,Reseller_5,Seller_1,Uttar Pradesh,Lipstick Set,Fashion,COD,4498.42,12,TRUE,Size Issue,61,56,1,3.3
ORD_00821,11-01-2024,CUST_20,Reseller_12,Seller_6,Uttar Pradesh,Pressure Cooker,Beauty,COD,951.32,6,FALSE,,75,73,1,4.5
ORD_00822,05-06-2024,CUST_316,Reseller_6,Seller_4,Tamil Nadu,Diya Set,Fashion,Prepaid,2528.25,6,FALSE,,68,66,1,2.5
ORD_00823,09-01-2024,CUST_115,Reseller_15,Seller_2,Uttar Pradesh,Toaster,Home Decor,Prepaid,913.36,10,TRUE,No Return,89,80,1,3.3
ORD_00824,01-03-2024,CUST_418,Reseller_16,Seller_3,Tamil Nadu,Bluetooth Speaker,Beauty,COD,2618.05,6,FALSE,,52,39,1,3.5
ORD_00825,02-02-2024,CUST_76,Reseller_8,Seller_4,Tamil Nadu,Yoga Mat,Beauty,COD,902.81,3,TRUE,Size Issue,14,0,0,3.8
ORD_00826,30-05-2024,CUST_477,Reseller_11,Seller_5,Karnataka,Nail Paint Kit,Fashion,COD,3635.41,8,FALSE,,83,66,1,4.8
ORD_00827,28-04-2024,CUST_200,Reseller_2,Seller_8,Karnataka,Yoga Mat,Home Decor,COD,1078.72,3,TRUE,Wrong Item,24,9,1,3.4
ORD_00828,28-06-2024,CUST_491,Reseller_15,Seller_6,Maharashtra,Hand Blender,Electronics,Prepaid,3764.61,8,FALSE,,97,79,1,3.4
ORD_00829,06-05-2024,CUST_123,Reseller_9,Seller_3,Tamil Nadu,Smart Watch,Fashion,COD,4396.28,7,TRUE,Damaged,66,47,1,4.3
ORD_00830,27-01-2024,CUST_191,Reseller_14,Seller_3,Delhi,Curtain Set,Home Decor,Prepaid,3212.96,7,FALSE,,44,44,1,3.6
ORD_00831,05-06-2024,CUST_201,Reseller_7,Seller_4,Maharashtra,Washing Gloves,Kitchen,COD,3344.53,10,FALSE,,68,50,1,3.1
ORD_00832,13-03-2024,CUST_387,Reseller_2,Seller_7,Tamil Nadu,Diya Set,Home Decor,Prepaid,3016.23,6,FALSE,,59,58,1,3.6
ORD_00833,21-03-2024,CUST_312,Reseller_19,Seller_7,Delhi,Face Wash,Fashion,COD,4409.44,9,FALSE,,74,67,1,2.9
ORD_00834,08-03-2024,CUST_297,Reseller_9,Seller_8,Karnataka,Electric Kettle,Home Decor,Prepaid,4283,5,FALSE,,33,21,1,2.9
ORD_00835,17-05-2024,CUST_491,Reseller_2,Seller_4,Maharashtra,Silk Saree,Kitchen,Prepaid,2328.86,8,TRUE,Size Issue,10,2,1,3.7
ORD_00836,14-03-2024,CUST_110,Reseller_17,Seller_1,Karnataka,Wall Sticker,Electronics,Prepaid,3367.07,9,FALSE,,69,52,1,3.5
ORD_00837,25-03-2024,CUST_351,Reseller_13,Seller_4,Uttar Pradesh,Fruit Basket,Fashion,Prepaid,1009.6,12,FALSE,,55,53,1,4.8
ORD_00838,11-02-2024,CUST_344,Reseller_1,Seller_8,Delhi,Electric Tandoor,Home Decor,COD,3784.64,6,TRUE,Wrong Item,33,20,1,3.4
ORD_00839,09-02-2024,CUST_328,Reseller_12,Seller_3,Delhi,Raincoat,Home Decor,Prepaid,1550.58,10,FALSE,,9,7,1,4
ORD_00840,29-04-2024,CUST_257,Reseller_3,Seller_4,Karnataka,Mobile Stand,Fashion,Prepaid,699.85,9,FALSE,,99,82,1,4.1
ORD_00841,05-03-2024,CUST_199,Reseller_20,Seller_8,Karnataka,Notebook Combo,Fashion,Prepaid,1877.86,3,FALSE,,25,8,1,2.5
ORD_00842,10-06-2024,CUST_274,Reseller_3,Seller_10,Delhi,Hair Straightener,Fashion,COD,1809.19,10,FALSE,,25,10,1,4.2
ORD_00843,03-05-2024,CUST_98,Reseller_13,Seller_6,Tamil Nadu,Makeup Brushes,Fashion,COD,2635.24,8,FALSE,,80,60,1,2.9
ORD_00844,25-04-2024,CUST_102,Reseller_8,Seller_2,Tamil Nadu,Fruit Basket,Kitchen,COD,2370.59,7,FALSE,,6,5,1,4.9
ORD_00845,28-04-2024,CUST_384,Reseller_12,Seller_10,Delhi,Flower Vase,Fashion,Prepaid,4679.51,12,FALSE,,1,0,0,2.9
ORD_00846,31-01-2024,CUST_284,Reseller_20,Seller_2,Uttar Pradesh,Lipstick Set,Home Decor,COD,715,4,FALSE,,71,61,1,3.5
ORD_00847,27-06-2024,CUST_29,Reseller_8,Seller_6,Karnataka,Diya Set,Fashion,COD,2214.36,2,FALSE,,39,35,1,2.7
ORD_00848,14-04-2024,CUST_256,Reseller_9,Seller_3,Karnataka,Hair Dryer,Electronics,Prepaid,4909.35,10,FALSE,,40,31,1,5
ORD_00849,30-01-2024,CUST_437,Reseller_11,Seller_5,Maharashtra,Cotton Kurti,Fashion,Prepaid,4367.1,10,FALSE,,13,2,1,3.8
